# Logan River, Utah 400 Year Streamflow Reconstructions
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16074
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/reconstructions/northamerica/usa/utah/logan2013flow.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Climate Reconstructions
#--------------------
# Contribution_Date
#	Date: 2014-02-08
#--------------------
# Title
#	Study_Name: Logan River, Utah 400 Year Streamflow Reconstructions
#--------------------
# Investigators
#       Investigators: Allen, E.B.; Rittenour, T.M.; DeRose, R.J.; Bekker, M.F.; Kjelgren, R.; Buckley, B.M. 
#--------------------
# Description_and_Notes
#	Description: The population of semi-arid northern Utah depends on rivers to deliver water stored 
# 	in mountain snowpack to population centers in the semi-arid valleys of northern Utah. The
# 	Logan River is an important tributary to the Bear River, which in turn is the largest
# 	stream flowing into the Great Salt Lake. Previously, there were no streamflow
# 	reconstructions for the Wasatch Front, and few tree-ring chronologies existed from
# 	which reconstructions are typically developed.
# 
# 	We used two groups of predictors to model Logan River water year MAF: a Local model that
# 	considered predictors within 100 km of the basin boundary, and the Regional model that
# 	considered all predictors within an area of putatively similar hydroclimate. Each group
# 	of predictors were entered into a stepwise linear regression model ordered by their
#  	correlation to Logan River MAF. Predictors were retained based on AIC. The models were
# 	verified using a split calibration procedure. The model skill of split and full
# 	calibration were assessed using r2, adjusted r2, reduction of error (RE), coefficient of
# 	efficiency (CE), and the PRESS statistic. Both models begin in 1605 with the Regional model 
# 	ending in 2005 while the Local model terminates in 2010.
# 
# 	Naturalized mean annual water year flow data used to calibrate the models were obtained
# 	from USGS gage 10109001 for the period 1922-2005. Units are cubic meters per second.
# 	Sample depth includes all chronologies in a model for a given year.
# 
#--------------------
# Publication 
#       Authors: Eric B. Allen, Tammy M. Rittenour, R. Justin DeRose, Matthew F. Bekker, Roger Kjelgren, Brendan M. Buckley 
#       Published_Date_or_Year: 2013-12-19     
#       Published_Title: A tree-ring based reconstruction of Logan River streamflow, northern Utah
#       Journal_Name: Water Resources Research
#       Volume: 49
#       Edition: 
#       Issue: 12
#       Pages: 8579-8588
#       DOI: 10.1002/2013WR014273
#       Online_Resource: http://onlinelibrary.wiley.com/doi/10.1002/2013WR014273/abstract
#       Full_Citation: 
#       Abstract: We created six new tree-ring chronologies in northern Utah, which were used with preexisting chronologies from Utah and western Wyoming to reconstruct mean annual flow for the Logan River, the largest tributary of the regionally important Bear River. Two reconstruction models were developed, a "Local" model that incorporated two Rocky Mountain juniper chronologies located within the basin, and a "Regional" model that also included limber pine and pinyon pine chronologies from a larger area. The Local model explained 48.2% of the variability in the instrumental record and the juniper chronologies better captured streamflow variability than Douglas-fir collected within the Logan basin. Incorporating chronologies from the northern and southern margins of the transition zone of the western precipitation dipole increased the skill of the Regional model (r2 = 0.581). We suggest the increased Regional model skill indicates that both nodes of the western precipitation dipole influence northern Utah climate. The importance of Rocky Mountain juniper in both reconstructions of streamflow for this region suggests that future work should target these trees where more traditionally desirable species are not present. The reconstructions provide the first extended record of streamflow in northern Utah. Preinstrumental streamflows (1605-1921) exhibited considerable variability when compared to the instrumental period (1922-2005). Our findings confirm that the inherent uncertainty in contemporary water management and planning in the region is due to hydroclimatic variability that has persisted for at least the last four centuries.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Utah State University
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Geological Society of America 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Logan River USGS10109001
#       Location: North America>United States Of America>Utah
#	Country: USA
#	Northernmost_Latitude: 41.7444
# 	Southernmost_Latitude: 41.7444 
# 	Easternmost_Longitude: -111.7836
# 	Westernmost_Longitude: -111.7836
# 	Elevation:  1427 m  
#------------------
# Data_Collection   
#	Collection_Name: Logan2013Flow
#	Earliest_Year: 1605 
#	Most_Recent_Year: 2010
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Chronology: 
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow (have no #)
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
#age_AD	Age, , , AD, , , , ,N
#flow-rec-local-m3s	Streamflow, , , cubic meters per second, water year, , , Local Model reconstructed,N
#samp_count_local	Sample count, , , , , , number of local tree ring sample predictors, ,N
#flow-rec-region-m3s	Streamflow, , , cubic meters per second, water year, , , Regionl Model reconstructed,N
#samp_count_region	Sample count, , , , , , number of regional tree ring sample predictors, ,N
#flow-obs-m3s	Streamflow, , , cubic meters per second, water year, , , observed,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: -9999
#
age_AD	flow-rec-local-m3s	samp_count_local	flow-rec-region-m3s	samp_count_region	flow-obs-m3s
1743	7.384	59	7.203	131	-9999
1744	6.537	59	6.745	131	-9999
1745	5.818	59	6.026	131	-9999
1746	8.105	59	9.185	131	-9999
1747	7.548	59	8.317	131	-9999
1748	8.194	59	6.921	132	-9999
1749	8.786	59	8.113	134	-9999
1750	8.642	59	7.908	134	-9999
1751	8.829	59	8.685	134	-9999
1752	7.33	60	6.883	135	-9999
1753	8.96	60	8.274	135	-9999
1754	8.156	60	7.413	135	-9999
1755	5.333	60	4.101	136	-9999
1756	5.245	60	4.743	136	-9999
1757	5.552	60	5.117	136	-9999
1758	7.356	60	6.635	136	-9999
1759	7.431	60	6.615	137	-9999
1760	2.863	61	3.405	138	-9999
1761	4.613	61	5.158	139	-9999
1762	5.863	61	6.671	139	-9999
1763	5.973	61	6.416	140	-9999
1764	6.705	61	6.497	141	-9999
1765	4.307	61	4.599	141	-9999
1766	7.065	62	7.396	142	-9999
1767	7.914	62	8.42	142	-9999
1768	7.772	62	8.885	143	-9999
1769	7.982	62	7.922	142	-9999
1770	7.263	63	6.338	143	-9999
1771	8.679	63	9.68	143	-9999
1772	8.066	63	7.534	143	-9999
1773	7.301	63	7.896	143	-9999
1774	6.919	63	7.621	143	-9999
1775	7.572	63	9.694	143	-9999
1776	6.562	63	7.772	144	-9999
1777	2.415	63	2.854	144	-9999
1778	6.168	61	6.23	143	-9999
1779	7.366	61	6.346	144	-9999
1780	8.17	61	6.897	145	-9999
1781	7.01	61	5.972	145	-9999
1782	6.552	61	5.35	145	-9999
1783	5.741	61	5.209	146	-9999
1784	6.04	61	6.566	146	-9999
1785	7.651	61	8.697	147	-9999
1786	7.577	61	7.899	147	-9999
1787	7.315	61	7.561	147	-9999
1788	6.287	61	7.102	147	-9999
1789	7.667	61	8.396	147	-9999
1790	7.401	62	8.512	149	-9999
1791	8.111	62	8.935	149	-9999
1792	8.598	62	9.965	150	-9999
1793	11.257	62	10.568	150	-9999
1794	9.472	63	7.867	151	-9999
1795	4.709	63	3.715	151	-9999
1796	8.973	63	8.118	151	-9999
1797	8.094	63	8.115	151	-9999
1798	6.263	63	5.338	151	-9999
1799	8.81	63	7.738	151	-9999
1800	5.682	65	4.62	154	-9999
1801	6.964	65	6.951	154	-9999
1802	7.534	65	7.91	154	-9999
1803	8.176	65	7.777	156	-9999
1804	4.886	65	5.606	156	-9999
1805	6.652	65	7.084	156	-9999
1806	4.607	65	5.379	156	-9999
1807	6.342	65	6.435	158	-9999
1808	6.638	65	7.294	158	-9999
1809	7.343	65	7.85	158	-9999
1810	8.402	65	9.909	158	-9999
1811	8.928	65	10.865	159	-9999
1812	8.193	65	8.498	160	-9999
1813	7.69	66	5.937	161	-9999
1814	3.646	66	4.45	162	-9999
1815	7.723	66	6.875	162	-9999
1816	5.058	66	5.15	162	-9999
1817	6.353	66	6.465	162	-9999
1818	6.507	68	6.206	164	-9999
1819	6.89	68	7.25	163	-9999
1820	7.925	68	7.894	163	-9999
1821	8.722	68	8.257	163	-9999
1822	6.921	68	6.455	163	-9999
1823	6.732	68	6.681	163	-9999
1824	5.954	68	4.682	163	-9999
1825	6.895	68	6.422	163	-9999
1826	8.046	68	8.283	163	-9999
1827	8.087	68	8.447	163	-9999
1828	8.623	68	8.167	163	-9999
1829	6.059	69	5.885	164	-9999
1830	8.664	69	7.708	164	-9999
1831	7.325	69	7.077	164	-9999
1832	10.264	69	9.857	163	-9999
1833	5.07	69	5.392	163	-9999
1834	4.559	69	4.576	164	-9999
1835	7.58	69	7.775	164	-9999
1836	7.918	69	8.829	164	-9999
1837	8.61	70	8.898	165	-9999
1838	9.838	70	9.892	166	-9999
1839	7.088	71	6.948	167	-9999
1840	9.505	71	9.21	167	-9999
1841	9.874	71	8.911	167	-9999
1842	6.191	71	6.098	167	-9999
1843	5.726	71	6.896	167	-9999
1844	6.963	71	7.716	167	-9999
1845	5.457	71	3.861	167	-9999
1846	3.516	71	4.247	167	-9999
1847	4.41	71	4.629	167	-9999
1848	4.33	71	5.695	169	-9999
1849	5.667	71	7.868	168	-9999
1850	6.177	70	6.58	168	-9999
1851	4.876	68	5.804	166	-9999
1852	6.124	69	6.992	167	-9999
1853	7.559	70	8.906	168	-9999
1854	8.068	70	8.514	168	-9999
1855	7.393	70	6.566	168	-9999
1856	5.729	70	5.654	168	-9999
1857	7.099	70	6.815	169	-9999
1858	7.123	70	7.151	169	-9999
1859	7.032	71	8.317	171	-9999
1860	8.593	71	9.114	171	-9999
1861	7.492	71	6.942	171	-9999
1862	8.207	71	7.606	171	-9999
1863	4.326	71	4.001	171	-9999
1864	4.177	71	3.662	171	-9999
1865	4.864	71	5.082	171	-9999
1866	7.136	71	7.52	171	-9999
1867	7.375	71	7.583	172	-9999
1868	8.927	71	8.512	172	-9999
1869	6.89	71	7.805	172	-9999
1870	7.724	71	7.521	172	-9999
1871	7.481	70	6.167	171	-9999
1872	8.037	70	7.865	171	-9999
1873	9.305	70	10.291	171	-9999
1874	9.56	70	9.685	171	-9999
1875	8.725	70	8.811	171	-9999
1876	8.119	70	8.613	171	-9999
1877	7.087	70	7.316	171	-9999
1878	6.729	70	6.501	171	-9999
1879	4.957	70	5.151	171	-9999
1880	6.531	70	7.803	171	-9999
